location,Базель,Базель,Базель,Базель
lat,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697
variable,Temperature,Relative Humidity,Wind Speed,Wind Direction
unit,°C,%,km/h,°
level,2 m elevation corrected,2 m,10 m,10 m
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Базель Temperature [2 m elevation corrected],Базель Relative Humidity [2 m],Базель Wind Speed [10 m],Базель Wind Direction [10 m]
20220121T1200,0.08052866,72.0,3.2399998,360.0
20220121T1300,4.2005286,58.0,2.7416782,23.198593
20220121T1400,5.9505286,52.0,0.35999998,89.99999
20220121T1500,5.8305287,53.0,2.5455842,351.8699
20220121T1600,3.3605285,59.0,6.162207,6.7098236
20220121T1700,2.8705285,59.0,7.5685663,2.7262878
20220121T1800,1.7505287,71.0,9.0645685,6.8427734
20220121T1900,0.48052865,78.0,5.1919937,33.690063
20220121T2000,0.09052865,81.0,5.0911684,135.0
20220121T2100,0.29052866,79.0,4.8965297,143.97263
20220121T2200,0.49052867,77.0,3.219938,153.43495
20220121T2300,0.6405287,76.0,1.4399999,180.0
20220122T0000,0.6905287,74.0,1.08,180.0
20220122T0100,0.54052866,74.0,1.9386592,158.1986
20220122T0200,0.49052867,74.0,4.68,180.0
20220122T0300,-0.10947134,78.0,7.5685663,205.34618
20220122T0400,-0.30947134,80.0,8.14587,225.0
20220122T0500,-0.019471344,77.0,10.296251,233.53076
20220122T0600,-0.41947132,79.0,11.200571,225.0
20220122T0700,-0.42947134,80.0,11.384198,235.30484
20220122T0800,-0.10947134,77.0,13.049689,245.55606
20220122T0900,0.81052864,82.0,17.298738,257.98853
20220122T1000,1.9205287,78.0,19.813087,267.91745
20220122T1100,3.3805285,74.0,18.448023,275.59933
20220122T1200,4.1505284,73.0,19.559633,276.34018
20220122T1300,3.1105285,69.0,1.9386592,338.1986
20220122T1400,3.9705286,67.0,1.9386592,338.1986
20220122T1500,4.6005287,67.0,4.896529,342.89728
20220122T1600,4.8105288,67.0,6.2145634,349.992
20220122T1700,4.5105286,69.0,5.1544156,347.90524
20220122T1800,3.7805285,74.0,4.6938252,355.60132
20220122T1900,2.9405286,79.0,3.671294,348.69006
20220122T2000,2.1805286,84.0,2.6208394,285.9454
20220122T2100,1.9105287,85.0,2.5959969,236.30994
20220122T2200,1.8705287,84.0,1.484318,165.96376
20220122T2300,1.7105286,85.0,2.4149535,116.56505
20220123T0000,1.4505286,86.0,3.219938,116.56505
20220123T0100,1.0305287,89.0,4.896529,107.10272
20220123T0200,0.8305287,90.0,4.896529,107.10272
20220123T0300,0.5705287,92.0,4.5536795,108.434944
20220123T0400,0.29052866,92.0,3.8939953,123.69006
20220123T0500,0.28052866,91.0,4.39436,145.00798
20220123T0600,0.050528657,91.0,6.638072,139.3987
20220123T0700,-0.34947133,92.0,7.2,126.869896
20220123T0800,-0.5394713,93.0,7.10031,120.465546
20220123T0900,0.43052867,89.0,8.089993,110.854454
20220123T1000,1.8205286,82.0,8.825508,101.76829
20220123T1100,3.3305285,76.0,10.239453,79.87532
20220123T1200,4.4905286,72.0,11.252519,82.64761
20220123T1300,5.790529,66.0,22.065973,84.382416
20220123T1400,6.1905284,64.0,20.418695,80.86982
20220123T1500,6.1305285,64.0,18.709612,78.90628
20220123T1600,5.8505287,66.0,16.071491,74.40718
20220123T1700,4.8905287,72.0,12.0694,72.64597
20220123T1800,3.2305286,79.0,11.043261,70.97439
20220123T1900,2.1405284,81.0,6.849467,86.98721
20220123T2000,1.5905286,83.0,4.896529,107.10272
20220123T2100,1.3105286,83.0,6.0347,107.35402
20220123T2200,1.3005286,82.0,8.669949,94.76365
20220123T2300,1.5205287,81.0,10.1376915,96.1155
20220124T0000,0.98052865,85.0,11.659777,98.88065
20220124T0100,0.85052866,86.0,10.661107,101.68936
20220124T0200,0.7105287,87.0,9.793058,107.10272
20220124T0300,0.39052868,87.0,9.504273,114.623566
20220124T0400,0.12052866,86.0,9.904906,109.09349
20220124T0500,0.17052865,84.0,10.495713,112.16634
20220124T0600,0.09052865,84.0,13.479583,124.11447
20220124T0700,-0.31947133,84.0,15.778516,124.77783
20220124T0800,-0.65947133,84.0,16.375053,123.340706
20220124T0900,-0.07947134,80.0,16.75064,118.21736
20220124T1000,1.0005287,76.0,18.193361,117.072075
20220124T1100,2.4805286,70.0,18.35647,115.55997
20220124T1200,3.9305286,66.0,14.24163,110.725555
20220124T1300,5.2605286,62.0,17.992796,109.88516
20220124T1400,6.3805285,59.0,18.692286,105.64224
20220124T1500,6.8605285,59.0,17.377226,103.172554
20220124T1600,6.6205287,60.0,14.332341,101.59217
20220124T1700,5.5305285,64.0,10.853866,95.71059
20220124T1800,3.9905286,74.0,7.9932976,97.76516
20220124T1900,1.6005287,87.0,8.311245,94.96974
20220124T2000,0.74052864,87.0,7.69592,100.784294
20220124T2100,0.37052867,87.0,7.24486,116.56505
20220124T2200,-0.23947135,91.0,7.24486,116.56505
20220124T2300,-0.5394713,92.0,6.792466,122.00538
20220125T0000,-0.33947134,88.0,6.989936,124.508514
20220125T0100,0.010528658,83.0,6.6087217,119.35774
20220125T0200,0.040528655,81.0,5.815978,111.80141
20220125T0300,0.070528656,79.0,5.3517847,109.653824
20220125T0400,0.35052866,76.0,5.154415,114.77514
20220125T0500,1.0205287,69.0,5.315336,118.30075
20220125T0600,1.7805287,60.0,5.315336,118.30075
20220125T0700,2.1205285,54.0,5.0911684,135.0
20220125T0800,2.2305286,51.0,5.8603754,137.48955
20220125T0900,2.1605287,51.0,6.3690495,132.70938
20220125T1000,2.6105285,56.0,6.4096174,128.15723
20220125T1100,4.0505285,63.0,3.6,126.869896
20220125T1200,5.1305285,66.0,1.1384199,108.434944
20220125T1300,4.5005283,65.0,2.5455842,135.0
20220125T1400,5.8305287,62.0,3.396233,122.00538
20220125T1500,6.8205285,61.0,3.6,89.99999
20220125T1600,6.9305286,63.0,4.510787,61.38954
20220125T1700,6.6905284,65.0,5.3517847,70.346176
20220125T1800,6.2105284,65.0,4.802999,102.99461
20220125T1900,5.4105287,67.0,5.8048253,150.25511
20220125T2000,5.2305284,72.0,6.4799995,180.0
20220125T2100,4.8005285,75.0,7.42159,194.03624
20220125T2200,2.7505286,74.0,8.049845,190.30484
20220125T2300,2.5005286,70.0,6.130579,183.36646
20220126T0000,2.8905284,70.0,4.1046314,142.12502
20220126T0100,2.8405285,76.0,5.2416787,105.9454
20220126T0200,2.5105286,84.0,5.0142193,111.03751
20220126T0300,2.4005284,84.0,4.510787,151.38954
20220126T0400,2.6005285,73.0,5.04,180.0
20220126T0500,2.4105287,65.0,6.379216,196.38954
20220126T0600,1.9505286,70.0,8.0899935,212.27565
20220126T0700,0.93052864,78.0,8.587338,213.02386
20220126T0800,0.47052866,80.0,6.379216,196.38954
20220126T0900,0.74052864,80.0,5.506941,168.69006
20220126T1000,2.1505284,78.0,3.7064266,119.054596
20220126T1100,3.5805285,75.0,1.4399999,360.0
20220126T1200,4.6705284,73.0,3.319036,282.5288
20220126T1300,5.9405284,60.0,6.12,298.07248
20220126T1400,7.2705283,55.0,8.825508,281.7683
20220126T1500,7.5705285,53.0,10.829958,291.44775
20220126T1600,7.2005286,56.0,9.504273,294.62357
20220126T1700,6.1205287,62.0,8.217153,298.8108
20220126T1800,5.3005285,63.0,5.4119864,273.8141
20220126T1900,4.2405286,66.0,5.3517847,227.72632
20220126T2000,3.6205285,66.0,4.829907,206.56505
20220126T2100,2.8105285,69.0,3.671294,191.30994
20220126T2200,2.5605285,70.0,5.0528407,184.08562
20220126T2300,2.2605286,71.0,3.6179552,185.71059
20220127T0000,1.9405286,71.0,3.5455887,156.0375
20220127T0100,1.9105287,69.0,4.3498964,155.55605
20220127T0200,1.9805287,66.0,5.3999996,143.1301
20220127T0300,1.6905286,67.0,5.1165614,129.2894
20220127T0400,1.4405286,72.0,5.4833565,113.19859
20220127T0500,1.4305286,72.0,5.3517847,137.72632
20220127T0600,1.6005287,66.0,5.1919937,146.30994
20220127T0700,1.4405286,65.0,5.3999996,126.869896
20220127T0800,1.2605287,66.0,6.1305785,130.23636
20220127T0900,1.4705287,64.0,5.904439,127.56859
20220127T1000,2.1105285,71.0,0.35999998,180.0
20220127T1100,4.1505284,66.0,6.8399997,270.0
20220127T1200,5.7705283,59.0,12.6462,274.8991
20220127T1300,5.1605287,54.0,18.64369,280.008
20220127T1400,5.9005284,52.0,20.240196,275.10217
20220127T1500,5.9005284,53.0,21.322214,281.68936
20220127T1600,5.6205287,57.0,18.806337,275.49234
20220127T1700,4.5805287,62.0,14.113653,275.85602
20220127T1800,3.0205286,69.0,12.074766,259.69516
20220127T1900,2.1705287,73.0,11.269782,243.43495
20220127T2000,2.6005285,70.0,8.534353,242.35403
20220127T2100,2.9805286,69.0,6.489992,289.44003
20220127T2200,2.9805286,77.0,12.324414,263.29016
20220127T2300,3.1905286,75.0,16.215992,267.4552
20220128T0000,3.1505284,78.0,18.806337,264.5077
20220128T0100,3.1105285,82.0,19.296133,261.41638
20220128T0200,3.1205285,85.0,18.374111,267.75427
20220128T0300,3.0605285,86.0,16.93531,272.43665
20220128T0400,2.9905286,87.0,17.294992,272.38596
20220128T0500,2.7205286,88.0,17.313717,273.57632
20220128T0600,2.5105286,88.0,16.199999,270.0
20220128T0700,2.3205285,88.0,15.484185,268.6678
20220128T0800,2.0605285,90.0,13.797912,262.50415
20220128T0900,2.0305285,88.0,14.759999,270.0
20220128T1000,2.7605286,83.0,14.04,270.0
20220128T1100,3.5605285,80.0,12.24,270.0
20220128T1200,4.5205283,74.0,9.6932955,285.06848
20220128T1300,6.4605284,67.0,12.768586,291.50143
20220128T1400,7.1905284,62.0,14.003029,287.96915
20220128T1500,7.4805284,54.0,13.450708,285.5241
20220128T1600,7.3405285,56.0,12.904882,292.9887
20220128T1700,6.3605285,64.0,11.165805,290.77228
20220128T1800,4.7705283,69.0,8.707238,277.125
20220128T1900,3.3205285,78.0,7.2805495,261.46924
20220128T2000,2.4405286,84.0,6.924738,261.02737
20220128T2100,2.0705285,89.0,6.696387,233.74615
20220128T2200,2.0805285,86.0,7.145796,220.91438
20220128T2300,1.6305287,84.0,5.3999996,216.8699
20220129T0000,0.79052866,84.0,5.5887027,194.93143
20220129T0100,1.3005286,79.0,3.4152596,161.56505
20220129T0200,1.0205287,80.0,5.4477882,97.59464
20220129T0300,0.92052865,79.0,5.154415,114.77514
20220129T0400,0.79052866,75.0,2.16,89.99999
20220129T0500,0.87052864,60.0,5.1919937,213.69006
20220129T0600,0.46052867,63.0,6.9153743,231.3402
20220129T0700,1.0905286,59.0,8.699793,245.55606
20220129T0800,1.4105287,59.0,7.5942073,264.5597
20220129T0900,2.4305286,60.0,7.69592,259.2157
20220129T1000,4.5705285,62.0,18.0,270.0
20220129T1100,6.3505287,64.0,25.922499,269.20428
20220129T1200,7.9805284,57.0,29.215502,266.4677
20220129T1300,7.8505287,58.0,20.5484,266.9872
20220129T1400,8.420529,62.0,19.70815,260.5377
20220129T1500,8.330529,68.0,21.077686,262.14667
20220129T1600,8.460529,71.0,22.461807,263.5584
20220129T1700,7.8805285,76.0,21.485697,261.32684
20220129T1800,7.6605287,79.0,18.782204,257.82855
20220129T1900,7.3205285,81.0,19.0392,254.64987
20220129T2000,7.0305285,83.0,20.49156,251.56506
20220129T2100,7.2505283,81.0,22.930048,247.8645
20220129T2200,7.3205285,82.0,24.482647,250.23282
20220129T2300,7.6705284,81.0,25.346148,258.53046
20220130T0000,7.4005284,84.0,24.087738,260.5377
20220130T0100,7.5305285,85.0,24.503809,259.84573
20220130T0200,7.5905285,86.0,23.576563,262.98352
20220130T0300,7.3805285,87.0,23.770906,271.73572
20220130T0400,6.8505287,89.0,21.897945,279.46234
20220130T0500,6.4605284,90.0,19.48661,281.7251
20220130T0600,5.9905286,89.0,15.175612,292.3062
20220130T0700,5.3405285,89.0,12.55879,297.29956
20220130T0800,4.8705287,85.0,10.703569,289.6538
20220130T0900,5.0305285,82.0,10.028439,291.0375
20220130T1000,5.8005285,76.0,11.792404,301.26373
20220130T1100,6.1805286,72.0,13.584932,302.00537
20220130T1200,6.5105286,66.0,13.849477,297.89728
20220130T1300,7.6105285,69.0,9.673221,315.0
20220130T1400,7.7405286,68.0,8.942214,319.8991
20220130T1500,8.040529,64.0,7.386582,313.0251
20220130T1600,8.130529,61.0,6.4096174,308.15723
20220130T1700,7.8205285,60.0,6.1094027,315.0
20220130T1800,6.7705283,63.0,5.6233797,309.80557
20220130T1900,5.7405286,69.0,4.5536795,288.43497
20220130T2000,4.7305284,74.0,0.71999997,270.0
20220130T2100,3.9305286,77.0,5.3517847,109.653824
20220130T2200,2.6205285,82.0,7.10031,120.465546
20220130T2300,2.3205285,86.0,4.39436,145.00798
20220131T0000,2.3905284,86.0,2.6208394,164.0546
20220131T0100,2.2505286,88.0,1.9386592,248.1986
20220131T0200,2.3305285,81.0,10.661107,258.31064
20220131T0300,1.8505287,82.0,12.7279215,261.8699
20220131T0400,2.0705285,85.0,18.374111,267.75427
20220131T0500,2.1005285,85.0,23.377836,260.2476
20220131T0600,2.7905285,83.0,25.849905,257.125
20220131T0700,3.0105286,82.0,29.620802,253.76767
20220131T0800,3.7105286,78.0,38.48129,250.88702
20220131T0900,4.2505283,75.0,43.86242,249.33388
20220131T1000,4.3505287,77.0,45.685966,257.71603
20220131T1100,5.3605285,75.0,43.583797,268.10663
20220131T1200,4.9505286,75.0,41.90406,278.89587
20220131T1300,5.040529,71.0,37.212578,282.28833
20220131T1400,4.6705284,73.0,35.864742,287.52557
20220131T1500,4.6205287,68.0,35.931534,294.2539
20220131T1600,4.2405286,69.0,35.785156,293.7284
20220131T1700,3.9505286,68.0,34.387066,289.57312
20220131T1800,3.3605285,70.0,35.565376,291.37064
20220131T1900,2.8505285,72.0,37.503983,291.39288
20220131T2000,2.1805286,79.0,38.600662,289.6179
20220131T2100,1.7505287,82.0,38.30576,291.50143
20220131T2200,1.6905286,79.0,36.55906,295.051
20220131T2300,1.7205287,76.0,31.575506,298.61047
20220201T0000,1.6705287,74.0,28.017622,297.5528
20220201T0100,1.5905286,75.0,24.86868,292.10944
20220201T0200,1.7105286,75.0,23.469128,290.6589
20220201T0300,1.5405287,78.0,23.683512,289.53665
20220201T0400,1.5605286,78.0,22.657131,287.57126
20220201T0500,1.2305287,82.0,20.898611,280.9228
20220201T0600,0.6905287,91.0,23.623243,277.88315
20220201T0700,0.79052866,89.0,22.104116,276.5463
20220201T0800,0.80052865,85.0,23.78453,272.60257
20220201T0900,1.1705287,80.0,28.802248,270.71616
20220201T1000,1.6505287,77.0,29.934166,273.4474
20220201T1100,2.6705287,71.0,31.712711,272.60257
20220201T1200,2.8305285,73.0,31.97319,262.23483
20220201T1300,4.1405287,66.0,29.144438,252.01266
20220201T1400,5.1705284,58.0,30.421598,249.20589
20220201T1500,5.8505287,58.0,36.896046,252.97949
20220201T1600,5.3105288,64.0,39.9097,248.29456
20220201T1700,5.2405286,67.0,41.104683,252.6759
20220201T1800,4.8605285,72.0,37.731365,254.50516
20220201T1900,4.7405286,78.0,38.059677,259.64667
20220201T2000,5.0605288,79.0,41.8855,265.56354
20220201T2100,4.9305286,82.0,41.039997,270.0
20220201T2200,5.0505285,84.0,41.8855,274.43646
20220201T2300,4.7705283,87.0,41.456306,272.98663
20220202T0000,4.8205285,88.0,42.55468,273.39493
20220202T0100,5.0905285,89.0,41.476624,273.48328
20220202T0200,5.540529,88.0,41.19759,275.01312
20220202T0300,5.4405284,89.0,41.393738,277.49585
20220202T0400,5.3305287,90.0,37.996628,279.8193
20220202T0500,5.6005287,89.0,38.479603,280.7843
20220202T0600,5.6405287,89.0,39.47708,279.97772
20220202T0700,5.4605284,89.0,40.016712,278.2759
20220202T0800,5.5105286,89.0,37.688404,276.58194
20220202T0900,5.9805284,85.0,38.491394,277.5238
20220202T1000,6.3805285,83.0,36.537785,275.65442
20220202T1100,6.7405286,81.0,38.491394,277.5238
20220202T1200,7.3905287,77.0,38.19564,281.41583
20220202T1300,9.290529,75.0,27.852928,284.21585
20220202T1400,9.170529,75.0,27.345785,290.8209
20220202T1500,9.270529,76.0,25.872454,291.20923
20220202T1600,9.320529,76.0,23.263912,291.8014
20220202T1700,9.070529,78.0,21.046917,282.84772
20220202T1800,8.500529,81.0,16.595179,266.26862
20220202T1900,8.400529,84.0,19.559633,263.65982
20220202T2000,8.290529,84.0,20.833395,260.04938
20220202T2100,8.220529,86.0,20.907913,267.03906
20220202T2200,8.070529,86.0,16.700275,262.5686
20220202T2300,8.040529,87.0,17.057314,262.725
20220203T0000,8.000528,87.0,17.771753,263.01895
20220203T0100,7.9205284,87.0,18.175545,262.0304
20220203T0200,7.8005285,86.0,17.163355,260.34012
20220203T0300,7.5905285,86.0,15.745627,259.46082
20220203T0400,6.7605286,89.0,11.177405,255.06857
20220203T0500,6.7805285,86.0,8.654986,253.07248
20220203T0600,6.3905287,85.0,7.8954163,226.84761
20220203T0700,5.5705285,85.0,8.217153,208.81079
20220203T0800,3.6205285,90.0,8.350138,187.43141
20220203T0900,4.2205286,88.0,6.439876,153.43495
20220203T1000,6.3505287,84.0,4.510787,118.61046
20220203T1100,7.9905286,74.0,6.8399997,89.99999
20220203T1200,8.990529,72.0,2.0991426,59.036232
20220203T1300,10.220529,68.0,2.3051248,51.34018
20220203T1400,10.690529,67.0,3.0547013,315.0
20220203T1500,11.0505295,68.0,4.379589,279.46234
20220203T1600,11.180529,69.0,4.379589,279.46234
20220203T1700,10.920529,72.0,2.4149535,333.43497
20220203T1800,10.3005295,74.0,3.4152596,18.434952
20220203T1900,9.950529,76.0,2.0991426,59.036232
20220203T2000,9.580529,77.0,0.8049845,206.56505
20220203T2100,9.240529,79.0,3.6179552,174.28941
20220203T2200,9.190529,78.0,5.3517847,160.34618
20220203T2300,8.950529,72.0,7.208994,182.86241
20220204T0000,7.1005287,64.0,9.220499,218.65982
20220204T0100,6.7005286,68.0,7.386582,223.02507
20220204T0200,6.7605286,72.0,7.8954163,245.77226
20220204T0300,6.7005286,81.0,9.422101,263.41806
20220204T0400,6.2605286,86.0,9.47012,278.74615
20220204T0500,5.5905285,90.0,9.885262,280.4915
20220204T0600,5.4705286,90.0,9.36,270.0
20220204T0700,5.6305285,88.0,6.4799995,270.0
20220204T0800,5.3405285,87.0,8.647496,272.38596
20220204T0900,5.5205283,86.0,14.05845,267.06433
20220204T1000,6.7405286,79.0,16.203999,271.27304
20220204T1100,7.4805284,75.0,20.163212,271.02304
20220204T1200,8.120529,71.0,23.110207,274.46716
20220204T1300,9.410529,59.0,18.998314,260.1807
20220204T1400,9.840529,56.0,20.418695,260.8698
20220204T1500,10.360529,55.0,23.266697,261.9953
20220204T1600,10.280529,56.0,22.89611,253.55963
20220204T1700,9.620529,58.0,19.809813,250.90651
20220204T1800,8.950529,61.0,19.66536,246.2505
20220204T1900,8.100529,64.0,20.447239,243.8861
20220204T2000,7.8105288,66.0,24.633049,243.06049
20220204T2100,7.9105287,68.0,26.420174,250.08359
20220204T2200,8.130529,77.0,26.6327,260.665
20220204T2300,6.6605287,84.0,28.66468,334.7223
20220205T0000,4.8505287,68.0,17.287498,328.627
20220205T0100,4.5105286,68.0,11.753876,319.96973
20220205T0200,3.5505285,75.0,9.290511,324.46234
20220205T0300,2.4505286,78.0,9.19939,300.57922
20220205T0400,1.3605287,82.0,9.007196,267.7094
20220205T0500,1.2205287,86.0,8.766573,250.82098
20220205T0600,1.0705286,88.0,8.891343,238.24052
20220205T0700,1.1005287,87.0,9.178235,228.17984
20220205T0800,0.62052864,88.0,9.693296,211.32869
20220205T0900,1.7805287,80.0,12.496718,228.50352
20220205T1000,3.7005286,73.0,14.003029,252.03087
20220205T1100,5.1605287,69.0,13.979871,258.11133
20220205T1200,6.2505283,60.0,16.203999,268.727
20220205T1300,7.1805286,57.0,12.605142,271.6366
20220205T1400,7.9705286,52.0,14.77755,272.79272
20220205T1500,8.150529,49.0,15.986595,277.76517
20220205T1600,8.020529,50.0,16.039202,279.0395
20220205T1700,7.3805285,53.0,13.441071,277.69604
20220205T1800,5.9705286,59.0,10.853866,264.28943
20220205T1900,4.7805285,64.0,10.805998,240.01837
20220205T2000,3.2605286,72.0,11.457958,226.27303
20220205T2100,2.3405285,76.0,11.304229,217.23483
20220205T2200,2.2105286,75.0,11.525623,218.65982
20220205T2300,2.3005285,73.0,10.97262,228.9909
20220206T0000,2.5605285,74.0,11.753877,242.65013
20220206T0100,2.6405284,80.0,11.384198,235.30484
20220206T0200,2.5905285,83.0,11.090103,234.24612
20220206T0300,2.7105286,84.0,15.124284,231.76617
20220206T0400,3.5405285,78.0,18.892282,239.03624
20220206T0500,3.7905285,76.0,19.33639,241.04901
20220206T0600,3.9705286,78.0,17.654688,249.71744
20220206T0700,4.1005287,78.0,20.620806,253.77982
20220206T0800,3.6205285,75.0,26.072052,252.31561
20220206T0900,4.1105285,66.0,27.322077,251.56506
20220206T1000,5.1105285,64.0,31.771912,250.12782
20220206T1100,6.7605286,58.0,35.06999,252.68106
20220206T1200,7.0605288,58.0,37.137623,253.67316
20220206T1300,8.350529,57.0,35.031162,247.65189
20220206T1400,8.910529,57.0,35.58359,244.21268
20220206T1500,9.270529,55.0,39.621265,241.80502
20220206T1600,9.170529,55.0,42.785507,239.11893
20220206T1700,8.080529,62.0,42.826385,243.00417
20220206T1800,7.2105284,68.0,45.63488,240.19907
20220206T1900,7.0905285,68.0,47.051323,238.13402
20220206T2000,7.1805286,70.0,49.130436,241.55707
20220206T2100,7.5805287,72.0,47.82583,244.59229
20220206T2200,7.8805285,73.0,43.631348,243.01212
20220206T2300,8.190529,73.0,50.090477,251.56506
20220207T0000,8.130529,78.0,49.07897,261.98877
20220207T0100,8.030529,80.0,48.433044,264.8827
20220207T0200,7.3405285,87.0,42.609463,283.68402
20220207T0300,6.4305286,80.0,43.022636,294.20587
20220207T0400,5.3805285,74.0,41.41408,294.1142
20220207T0500,4.4505286,75.0,40.597084,298.61047
20220207T0600,3.3005285,72.0,37.554058,299.268
20220207T0700,2.2005286,76.0,30.430117,295.95877
20220207T0800,1.6305287,80.0,24.472057,296.1881
20220207T0900,2.1905286,80.0,22.127556,291.97452
20220207T1000,3.2005286,73.0,23.4,292.61987
20220207T1100,3.5305285,69.0,24.1388,287.35403
20220207T1200,3.9905286,66.0,23.795427,280.4599
20220207T1300,6.0905285,56.0,20.858265,291.2505
20220207T1400,6.6705284,54.0,18.388212,293.0513
20220207T1500,6.8505287,54.0,16.746773,295.46335
20220207T1600,6.8605285,54.0,16.1198,293.70264
20220207T1700,6.2605286,57.0,13.708391,293.1986
20220207T1800,4.9605284,63.0,11.525623,271.78992
20220207T1900,3.9005284,64.0,11.874544,255.96376
20220207T2000,3.0105286,67.0,10.948973,242.59244
20220207T2100,2.3505285,70.0,10.296251,233.53076
20220207T2200,1.9805287,72.0,9.449572,229.63547
20220207T2300,1.4305286,74.0,8.913181,226.63658
20220208T0000,1.1905286,75.0,7.9932966,215.83765
20220208T0100,1.2005286,74.0,7.24486,206.56505
20220208T0200,1.0605286,75.0,8.225035,203.1986
20220208T0300,0.7005287,78.0,7.8954163,204.22775
20220208T0400,0.44052866,80.0,7.289444,200.22485
20220208T0500,0.44052866,80.0,7.072878,194.74356
20220208T0600,-0.04947134,82.0,7.6367526,188.1301
20220208T0700,-0.31947133,81.0,7.2359104,185.71059
20220208T0800,-0.39947134,78.0,7.2,180.0
20220208T0900,0.79052866,74.0,5.2416787,164.0546
20220208T1000,3.3105285,71.0,3.8773184,201.8014
20220208T1100,5.7205286,65.0,5.8603754,259.38034
20220208T1200,7.2705283,61.0,8.28,270.0
20220208T1300,9.820529,52.0,9.422101,276.58194
20220208T1400,10.490529,51.0,11.659777,278.88065
20220208T1500,10.760529,52.0,11.792404,282.33908
20220208T1600,10.680529,55.0,11.726277,287.8787
20220208T1700,9.910529,60.0,8.854829,296.56506
20220208T1800,9.110529,62.0,6.792466,302.00537
20220208T1900,7.9605284,68.0,3.6179552,275.7106
20220208T2000,7.290529,70.0,3.7585104,196.69925
20220208T2100,6.9305286,71.0,5.4119864,176.18593
20220208T2200,6.1505284,75.0,5.4833565,156.8014
20220208T2300,5.4105287,79.0,5.991594,122.73523
20220209T0000,4.7605286,82.0,8.089993,110.854454
20220209T0100,3.9705286,84.0,9.178235,101.30993
20220209T0200,2.6705287,89.0,8.759178,99.46232
20220209T0300,2.0005286,91.0,7.8625183,105.9454
20220209T0400,1.6105287,91.0,7.172949,107.52557
20220209T0500,1.5005287,89.0,6.9527545,111.2505
20220209T0600,1.7505287,83.0,6.439876,116.56505
20220209T0700,2.2805285,75.0,6.763786,115.20112
20220209T0800,2.5805285,70.0,7.628263,109.29004
20220209T0900,2.8505285,71.0,7.8625183,105.9454
20220209T1000,3.8805285,72.0,8.654986,106.92751
20220209T1100,6.2605286,71.0,7.771331,103.392494
